DATE,COUNTRY_CODE,CAMPAIGN_ID,TOTAL_SPEND_EUR,NB_OF_SESSIONS,NB_OF_SIGNUPS,NB_OF_ORDERS,NB_OF_POSLITE_ITEMS_ORDERED,NB_POSLITE_ITEMS_DISPATCHED,
2022-04-11,GB,20589784451,12.6919722,0,0,0,0,0,
2022-05-10,GB,20589784451,26.52663,1,0,0,0,0,
2022-01-07,GB,20589784451,87.4834654,26,1,0,0,0,
2022-03-07,GB,20589784451,244.1674266,22,2,0,0,0,
2022-03-09,GB,391019869,246.5480189,42,2,0,0,0,
2022-01-27,GB,391019869,254.3971834,41,3,0,0,0,
2022-01-17,GB,391019869,333.2152803,40,3,0,0,0,
2022-04-30,GB,391019869,853.7765894,248,9,0,0,0,
2022-04-26,GB,391019869,632.5444966,101,6,0,0,0,
2022-04-16,GB,20703348185,15.6575134,1,0,0,0,0,
2022-05-13,GB,20703348185,52.5635376,13,1,0,0,0,
2022-02-14,GB,20703348185,153.2014908,21,2,0,0,0,
2022-02-08,GB,20703348185,44.2518602,9,0,0,0,0,
2022-01-06,GB,20703348185,19.0039498,2,0,0,0,0,
2022-01-14,ES,19678441368,0.7345836,0,0,0,0,0,
2022-01-16,ES,19678441368,2.8975242,1,0,0,0,0,
2022-01-06,ES,19678441368,0.3536884,0,0,0,0,0,
,GB,16335200574,1274.978665,319,13,1,0,0,
2022-02-09,GB,16335200574,,175,13,1,0,0,
2022-03-11,GB,16335200574,881.0650112,97,9,1,0,0,
2022-02-07,GB,16335200574,1482.104033,430,15,1,0,0,
2022-04-12,ES,17558850680,36.5387324,10,0,0,0,0,
2022-01-09,ES,17558850680,61.5417816,17,1,0,0,0,
2022-05-15,ES,17558850680,75.95820104,11,1,0,0,0,
2022-03-05,ES,17558850680,82.04373101,7,1,0,0,0,
2022-04-02,GB,20694141337,289.6299894,84,3,0,0,0,
2022-01-18,GB,20694141337,303.7503186,6,3,2,1,0,
2022-03-26,GB,20694141337,91.4556582,18,1,0,0,0,
2022-05-12,GB,20694141337,54.1551354,11,1,0,0,0,
2022-02-27,GB,20694141337,92.8704118,7,1,0,0,0,
2022-05-10,GB,20694141337,148.7395756,19,1,0,0,0,
2022-01-21,GB,20694141337,138.1561304,1,1,1,1,1,
2022-03-26,ES,17558850680,94.08929276,2,1,1,1,0,
2022-01-20,GB,20924620040,446.87169,134,4,0,0,0,
2022-04-07,GB,21127704718,727.2492834,124,7,0,0,0,
2022-05-21,GB,120207745680800698,0,0,0,0,0,0,
2022-05-18,GB,120207745680800698,274.2309365,41,3,0,0,0,
2022-01-30,GB,6476940146,1648.297182,445,16,1,0,0,
2022-01-02,GB,20774689177,12.3246804,0,0,0,0,0,
2022-03-16,GB,20774689177,151.3786352,3,2,1,1,0,
2022-04-17,GB,20774689177,37.9398826,11,0,0,0,0,
2022-05-29,IE,16792023515,146.2773602,13,1,0,0,0,
2022-03-17,CH,391292795,22.1327318,2,0,0,0,0,
2022-03-24,GB,21005578238,0.8434108,0,0,0,0,0,
2022-04-06,ES,17300002700,11.69152375,2,0,0,0,0,
2022-02-15,ES,17300002700,6.7744932,1,0,0,0,0,
2022-01-29,ES,17300002700,4.3394846,0,0,0,0,0,
2022-05-20,ES,17300002700,18.704675,5,0,0,0,0,
2022-04-01,ES,17300002700,25.6560124,7,0,0,0,0,
2022-05-08,ES,17300002700,38.80013033,1,0,0,0,0,
2022-05-14,ES,17300002700,18.7998988,1,0,0,0,0,
2022-02-25,ES,17300002700,3.0063514,0,0,0,0,0,
2022-05-11,ES,17300002700,11.7397342,1,0,0,0,0,
2022-01-03,ES,17300002700,4.8836206,1,0,0,0,0,
2022-04-28,GB,21198365745,271.795932,24,3,0,0,0,
2022-05-12,GB,21198365745,169.6071912,17,2,0,0,0,
2022-04-24,GB,21198365745,185.2919114,46,2,0,0,0,
2022-05-31,GB,16335307917,44.5783418,12,0,0,0,0,
2022-05-12,CH,13125904745,128.1712348,26,1,0,0,0,
2022-05-02,CH,13125904745,383.207778,65,4,0,0,0,
2022-01-07,CH,13125904745,249.0374438,45,3,0,0,0,
2022-03-03,GB,120203990006170698,217.463951,7,2,1,0,0,
2022-04-26,GB,120203990006170698,322.4549936,26,3,0,0,0,
2022-03-19,GB,120203990006170698,679.1905552,102,7,0,0,0,
2022-03-01,GB,120203990006170698,201.5071628,34,2,0,0,0,
2022-02-17,IE,21018817119,260.3633694,78,3,0,0,0,
2022-05-17,ES,21250282073,176.4769082,18,2,0,0,0,
2022-02-24,CH,16820221869,39.2730158,5,0,0,0,0,
2022-05-19,CH,16820221869,39.8851688,8,0,0,0,0,
2022-05-26,CH,16820221869,55.77394,2,1,0,0,0,
2022-05-15,CH,16820221869,37.3685398,1,1,1,1,0,
2022-01-31,CH,16820221869,62.8613114,14,1,0,0,0,
2022-04-08,GB,20475519552,237.8416742,2,2,2,2,0,
2022-04-24,GB,20475519552,277.3816146,83,3,0,0,0,
2022-02-21,GB,20475519552,200.8330831,52,2,0,0,0,
2022-05-07,GB,20475519552,265.8939432,40,3,0,0,0,
2022-04-06,GB,20475519552,198.9447924,2,2,2,2,0,
2022-03-22,IE,391281264,28.907225,4,0,0,0,0,
2022-03-09,IE,391281264,22.8129018,1,0,0,0,0,
2022-05-02,IE,391281264,33.464364,8,0,0,0,0,
2022-05-29,IE,391281264,73.3767396,12,1,0,0,0,
2022-03-05,GB,120204410141090698,69.8806658,14,1,0,0,0,
2022-01-09,GB,18461205812,1106.364522,232,11,1,0,0,
2022-03-05,IE,12250462467,590.5174453,12,6,3,2,0,
2022-03-21,IE,12250462467,682.4603324,20,7,2,1,1,
2022-01-18,IE,12250462467,321.9656535,64,3,0,0,0,
2022-01-29,IE,12250462467,422.2232284,97,4,0,0,0,
2022-02-27,IE,12250462467,664.8035273,93,7,1,0,0,
2022-03-01,IE,12250462467,600.0665355,66,6,1,0,0,
2022-03-27,IE,12250462467,481.8660991,120,5,0,0,0,
2022-04-12,IE,12250462467,347.6452446,80,3,0,0,0,
2022-01-28,IE,12250462467,248.5082294,70,3,0,0,0,
2022-01-08,IE,12250462467,274.6534785,69,3,0,0,0,
2022-05-20,IE,12250462467,446.292294,71,4,0,0,0,
2022-05-20,GB,20703348185,30.3491854,2,0,0,0,0,
2022-04-14,GB,20703348185,15.0861706,0,0,0,0,0,
2022-02-28,GB,20703348185,140.2646574,24,1,0,0,0,
2022-03-16,GB,20703348185,22.0239046,6,0,0,0,0,
2022-03-23,ES,19678441368,1.5371842,0,0,0,0,0,
2022-01-19,ES,19678441368,6.3391844,1,0,0,0,0,
2022-02-20,ES,19678441368,4.3122778,1,0,0,0,0,
2022-04-23,ES,19678441368,3.196799,1,0,0,0,0,
2022-01-11,ES,19678441368,1.5847961,0,0,0,0,0,
2022-03-25,ES,19678441368,7.33143136,2,0,0,0,0,
2022-03-14,ES,19678441368,7.1553884,2,0,0,0,0,
2022-01-09,ES,19678441368,4.4619152,1,0,0,0,0,
2022-03-09,ES,19678441368,4.217054,0,0,0,0,0,
2022-01-27,GB,16335200574,644.9235906,6,6,6,6,0,
2022-04-26,GB,16335200574,1528.437214,46,15,5,2,1,
2022-03-03,ES,20499484310,197.8588221,49,2,0,0,0,
2022-05-22,CH,21296828618,174.246794,31,2,0,0,0,
2022-05-26,IE,12201978151,29.0704658,9,0,0,0,0,
2022-02-21,IE,12201978151,72.2884676,18,1,0,0,0,
2022-05-04,IE,12201978151,33.464364,9,0,0,0,0,
2022-04-23,IE,12201978151,63.867963,16,1,0,0,0,
2022-02-15,IE,12201978151,285.9298646,11,3,1,0,0,
2022-05-11,IE,12201978151,22.1463352,3,0,0,0,0,
2022-01-29,GB,20589784451,127.7223226,28,1,0,0,0,
2022-01-31,GB,20589784451,78.4644112,20,1,0,0,0,
2022-05-11,GB,20589784451,9.0326576,2,0,0,0,0,
2022-02-23,GB,20589784451,213.2468984,43,2,0,0,0,
2022-04-26,GB,20589784451,44.143033,5,0,0,0,0,
2022-02-02,GB,391019869,495.3678096,25,5,1,0,0,
2022-05-28,GB,391019869,682.7818501,61,7,1,0,0,
2022-05-06,GB,391019869,265.0622476,13,3,1,0,0,
2022-01-24,GB,391019869,326.7672714,98,3,0,0,0,
2022-03-14,GB,391019869,711.6210594,114,7,0,0,0,
2022-04-09,GB,21082539491,1215.121912,12,12,12,12,2,
2022-03-11,GB,21082539491,1392.127155,14,14,14,14,0,
2022-03-24,GB,21082539491,1179.924524,354,12,0,0,0,
2022-04-11,GB,21082539491,1205.67389,301,12,0,0,0,
2022-02-04,GB,15846715387,44.1158262,1,1,1,1,0,
2022-01-11,GB,15846715387,48.3872938,11,1,0,0,0,
2022-05-09,CH,120211150575530066,329.6919983,7,4,2,1,0,
2022-05-16,CH,120211150575530066,329.9912772,92,3,0,0,0,
2022-05-15,CH,120211150575530066,329.6783976,13,3,1,0,0,
2022-05-28,GB,15846715387,22.105525,4,0,0,0,0,
2022-05-26,IE,120211151098440066,587.1635542,88,6,0,0,0,
2022-02-21,GB,23857036571440697,313.2454904,85,3,0,0,0,
2022-01-22,GB,23857036571440697,278.9241136,3,3,3,3,0,
2022-01-01,ES,19735056861,1.3059264,0,0,0,0,0,
2022-05-07,ES,19735056861,17.9972982,3,0,0,0,0,
2022-02-27,ES,19735056861,3.9585894,1,0,0,0,0,
2022-05-21,CH,16736661269,661.4597082,93,7,1,0,0,
2022-05-29,CH,16736661269,484.997814,5,5,5,5,1,
2022-03-12,CH,16736661269,228.417791,27,2,0,0,0,
2022-02-21,,21020541104,448.7855591,36,5,1,0,0,
2022-04-14,CH,21178981397,0,0,0,0,0,0,
2022-05-23,CH,21178981397,6.189547,2,0,0,0,0,
2022-05-01,CH,21178981397,1.9588896,0,0,0,0,0,
2022-04-16,CH,21178981397,0,0,0,0,0,0,
2022-03-08,CH,,22.037508,5,0,0,0,0,
2022-01-05,CH,391292794,2.1493372,0,0,0,0,0,
2022-02-27,CH,391292794,89.3607346,15,1,0,0,0,
2022-04-14,CH,391292794,16.0384086,3,0,0,0,0,
2022-05-20,CH,391292794,68.5883428,18,1,0,0,0,
2022-01-07,GB,391180926,65.9628866,16,1,0,0,0,
2022-02-02,GB,391180926,141.1080682,13,1,0,0,0,
2022-01-09,GB,391180926,72.574139,1,1,1,1,0,
2022-03-08,GB,391180926,138.550629,28,1,0,0,0,
2022-05-29,GB,391180926,214.25355,49,2,0,0,0,
2022-03-18,GB,391180926,242.82069,10000,2,2,2,0,
2022-02-27,GB,12598739708,234.7335122,54,2,0,0,0,
2022-05-29,GB,12598739708,50.4414072,14,1,0,0,0,
2022-05-14,GB,12598739708,116.9927129,35,1,0,0,0,
2022-03-02,GB,12598739708,77.45530963,3,1,0,0,0,
2022-03-22,ES,17558850680,55.09377,7,1,0,0,0,
2022-04-02,ES,17558850680,45.911475,2,1,0,0,0,
2022-01-05,ES,17558850680,17.2219044,3,0,0,0,0,
2022-02-01,GB,20694141337,356.9940262,61,4,0,0,0,
2022-02-03,GB,20694141337,228.4282928,32,2,0,0,0,
2022-03-16,GB,20694141337,222.2659526,29,2,0,0,0,
2022-03-26,GB,6476940146,1503.862787,90,15,3,1,0,
2022-01-23,GB,6476940146,1575.483577,221,16,1,0,0,
2022-04-04,GB,6476940146,1444.577566,347,14,1,0,0,
2022-02-10,GB,20774689177,25.3567376,5,0,0,0,0,
2022-05-16,GB,20774689177,799.3901976,56,8,1,0,0,
2022-01-06,GB,,21.8878706,1,0,0,0,0,
2022-05-10,GB,120207885312850698,1036.796736,270,10,0,0,0,
2022-04-01,GB,6476940146,1641.284012,492,16,1,0,0,
2022-02-19,CH,13125904745,623.4302186,44,6,1,0,0,
2022-02-23,CH,13125904745,299.4244374,60,3,0,0,0,
2022-05-19,CH,13125904745,182.8024892,31,2,0,0,0,
2022-05-29,CH,13125904745,305.8180354,92,3,0,0,0,
2022-03-17,CH,13125904745,450.816676,122,5,0,0,0,
2022-04-18,CH,21151146713,203.6635344,35,2,0,0,0,
2022-04-19,CH,13125904745,397.015229,115,4,0,0,0,
2022-04-07,CH,21151146713,193.430759,8,2,1,0,0,
2022-05-28,CH,120211150682290066,334.6164346,7,4,2,1,1,
2022-05-18,GB,120207888497020698,1071.961523,247,11,0,0,0,
2022-05-30,GB,120207888497020698,1061.255649,21,11,6,3,0,
2022-05-28,GB,120207888497020698,1068.315811,214,11,1,0,0,
2022-05-19,GB,120207888497020698,1106.935863,44,11,3,1,0,
2022-05-31,ES,21250221815,200.2402156,28,2,0,0,0,
2022-05-12,ES,21250221815,524.547104,84,5,0,0,0,
2022-02-24,IE,16792023515,199.1129658,48,2,0,0,0,
2022-05-28,IE,16792023515,261.5797786,44,3,0,0,0,
2022-04-12,IE,16792023515,329.610382,66,3,0,0,0,
2022-05-01,IE,16792023515,96.8834148,18,1,0,0,0,
2022-02-12,CH,391292795,6.7880966,0,0,0,0,0,
2022-05-27,CH,391292795,26.7034742,7,0,0,0,0,
2022-03-19,CH,391292795,27.05716124,8,0,0,0,0,
2022-02-25,CH,391292795,13.5081762,4,0,0,0,0,
2022-03-20,GB,20475519552,231.3731432,53,2,0,0,0,
2022-05-08,GB,20475519552,297.2192106,42,3,0,0,0,
2022-04-20,GB,20475519552,222.0353722,2,2,2,2,0,
2022-03-12,GB,20475519552,196.8272899,53,2,0,0,0,
2022-04-19,IE,391281264,36.8516106,3,0,0,0,0,
2022-04-12,IE,391281264,24.8806186,7,0,0,0,0,
2022-02-25,IE,391281264,0.4489122,0,0,0,0,0,
2022-04-21,IE,391281264,1.5371842,0,0,0,0,0,
2022-03-27,IE,391281264,30.56683844,5,0,0,0,0,
2022-02-16,GB,18461205812,1758.330397,53,18,6,2,0,
2022-03-16,GB,18461205812,1871.32861,187,19,2,0,0,
2022-02-13,IE,12250462467,334.6789299,27,3,0,0,0,
2022-05-02,IE,12250462467,441.7360936,18,5,1,0,0,
2022-05-07,IE,12250462467,540.7796971,119,5,0,0,0,
2022-02-09,GB,120203990006170698,397.3961242,60,4,0,0,0,
2022-04-25,GB,120203990006170698,223.0685505,67,2,0,0,0,
2022-05-18,GB,21198365745,231.5570748,56,2,0,0,0,
2022-04-25,GB,21198365745,122.9203224,11,1,0,0,0,
2022-05-18,IE,21182413864,54.7808918,5,1,0,0,0,
2022-05-10,IE,21182413864,31.559888,2,0,0,0,0,
2022-02-02,GB,20703348185,37.5317806,11,0,0,0,0,
2022-05-29,ES,19678441368,4.0402098,1,0,0,0,0,
2022-05-09,ES,19678441368,6.869717,1,0,0,0,0,
2022-02-03,ES,19678441368,0.3128782,0,0,0,0,0,
2022-05-20,ES,19678441368,5.3325328,1,0,0,0,0,
2022-02-20,GB,21005578238,0.2448612,0,0,0,0,0,
2022-03-04,ES,17300002700,87.46337046,4,1,0,0,0,
2022-04-23,ES,17300002700,25.9280804,2,0,0,0,0,
2022-04-13,ES,17300002700,14.4332074,3,0,0,0,0,
2022-01-17,ES,17300002700,3.40085,1,0,0,0,0,
2022-05-20,ES,120211151482640066,343.5946758,45,3,0,0,0,
2022-05-31,ES,120211151482640066,344.3292608,90,3,0,0,0,
2022-05-19,GB,16335307917,111.1941916,30,1,0,0,0,
2022-01-15,GB,16335307917,89.1974938,15,1,0,0,0,
2022-05-28,GB,16335307917,63.25581,8,1,0,0,0,
2022-05-14,GB,16335307917,161.0506526,39,2,0,0,0,
2022-05-02,IE,21018817119,5.422092144,0,0,0,0,0,
2022-04-10,IE,21018817119,14.04896168,4,0,0,0,0,
2022-05-25,ES,21250282073,193.1410732,6,2,1,0,0,
2022-05-25,CH,16820221869,48.8498094,15,1,0,0,0,
2022-02-28,CH,16820221869,64.8474078,3,1,0,0,0,
2022-01-22,CH,16820221869,125.7603069,6,1,0,0,0,
2022-02-28,CH,16820221869,26.6218538,2,0,0,0,0,
2022-03-20,ES,20499484310,208.6254738,56,2,0,0,0,
2022-04-13,ES,20499484310,135.2759043,12,1,0,0,0,
2022-02-07,ES,20499484310,265.6938889,29,3,0,0,0,
2022-04-08,IE,12201978151,102.1479306,25,1,0,0,0,
2022-03-23,IE,12201978151,80.0696124,5,1,0,0,0,
2022-02-09,IE,12201978151,176.8305966,28,2,0,0,0,
2022-03-17,IE,12201978151,31.5054744,2,0,0,0,0,
2022-05-13,IE,12201978151,68.221051,3,1,0,0,0,
2022-04-25,GB,21082539491,1301.211868,117,13,1,0,0,
2022-02-27,GB,15846715387,11.086771,0,0,0,0,0,
2022-05-22,CH,120211150575530066,334.3987802,90,3,0,0,0,
2022-05-18,CH,120211150575530066,345.8256334,38,3,0,0,0,
2022-05-08,IE,120211151098440066,546.3669562,5,5,5,5,1,
2022-05-30,IE,120211151098440066,529.0226212,69,5,0,0,0,
2022-05-27,IE,120211151098440066,521.6087723,146,5,0,0,0,
2022-05-27,GB,20589784451,44.5239282,2,0,0,0,0,
2022-01-19,GB,20589784451,86.5584342,3,1,0,0,0,
2022-04-16,GB,391019869,844.4446584,144,8,0,0,0,
2022-05-14,GB,391019869,974.8060406,136,10,1,0,0,
2022-05-27,GB,391019869,260.8179882,65,3,0,0,0,
2022-04-23,GB,391019869,848.8249532,8,8,8,8,0,
2022-01-18,GB,20924620040,498.1156978,75,5,0,0,0,
2022-02-24,GB,20924620040,34.960738,2,0,0,0,0,
2022-01-31,ES,17558850680,63.0653624,9,1,0,0,0,
2022-04-03,ES,17558850680,42.238557,6,0,0,0,0,
2022-05-28,ES,17558850680,28.7575876,5,0,0,0,0,
2022-03-19,ES,17558850680,57.74319267,9,1,0,0,0,
2022-01-13,ES,17558850680,28.1454346,1,1,1,1,0,
2022-04-07,ES,17558850680,30.2539616,2,0,0,0,0,
2022-03-20,GB,20694141337,224.6737544,54,2,0,0,0,
2022-03-25,GB,20694141337,93.7546328,20,1,0,0,0,
2022-04-14,GB,20694141337,401.5451612,12,4,1,0,0,
2022-02-23,GB,20694141337,90.2449556,27,1,0,0,0,
2022-03-01,GB,20694141337,155.962981,20,2,0,0,0,
2022-05-28,GB,20694141337,148.9300232,6,2,1,0,0,
2022-01-20,GB,23857036571440697,320.9314114,45,3,0,0,0,
2022-01-15,GB,23857036571440697,325.5021552,26,3,0,0,0,
2022-05-15,ES,19735056861,10.1753432,2,0,0,0,0,
2022-05-20,ES,19735056861,15.0045502,2,0,0,0,0,
2022-04-30,CH,16736661269,811.6690019,146,8,0,0,0,
2022-05-06,CH,16736661269,618.7678029,43,6,1,0,0,
2022-01-24,CH,16736661269,596.5874646,6,6,6,6,0,
2022-02-15,CH,16736661269,343.4715555,21,4,1,0,0,
2022-02-28,GB,21020541104,550.3793974,28,6,1,0,0,
2022-05-27,CH,21178981397,13.9842952,0,0,0,0,0,
2022-03-27,CH,391292794,46.64605724,7,0,0,0,0,
2022-05-12,CH,391292794,10.7738928,0,0,0,0,0,
2022-02-03,CH,391292794,46.0747158,7,0,0,0,0,
2022-02-07,CH,391292794,31.3830438,3,0,0,0,0,
2022-02-06,CH,391292794,22.105525,6,0,0,0,0,
2022-02-09,CH,20991759296,240.3584746,29,2,0,0,0,
2022-02-14,CH,20991759296,153.922471,20,2,0,0,0,
2022-02-07,CH,20991759296,237.1208654,17,2,0,0,0,
2022-04-09,GB,391180926,170.5458258,46,2,0,0,0,
2022-03-05,GB,391180926,219.9125644,4,2,1,1,0,
2022-05-19,GB,12598739708,35.85463782,1,1,1,1,0,
2022-04-25,GB,12598739708,53.39859455,16,1,0,2,0,
2022-05-31,GB,12598739708,64.072014,3,1,0,0,0,
2022-04-20,GB,12598739708,41.50817549,5,0,0,0,0,
2022-03-08,GB,21079888492,393.7308051,35,4,0,0,0,
2022-04-29,IE,12201978151,66.3437818,18,1,0,0,0,
2022-03-02,IE,12201978151,42.2521604,4,1,0,0,0,
2022-03-20,GB,12598739708,118.0721427,11,1,0,0,0,
2022-04-27,GB,12598739708,39.08884617,4,0,0,0,0,
2022-01-28,GB,23857036571440697,289.5211595,58,3,0,0,0,
2022-01-18,GB,23857036571440697,314.4970046,47,3,0,0,0,
2022-03-03,ES,19735056861,4.3938982,1,0,0,0,0,
2022-05-17,ES,19735056861,6.5840456,1,0,0,0,0,
2022-04-28,ES,19735056861,8.1348332,1,0,0,0,0,
2022-01-25,CH,16736661269,468.2251415,103,5,0,0,0,
2022-03-18,ES,20499484310,220.9577721,11,2,0,0,0,
2022-01-26,ES,20499484310,187.79371,8,2,1,0,0,
2022-03-05,GB,21020541104,511.1902969,41,5,1,0,0,
2022-03-22,GB,21020541104,675.6685329,20,7,2,1,0,
2022-05-22,CH,21178981397,19.2216042,1,0,0,0,0,
2022-05-23,CH,391292794,96.96503384,10,1,0,0,0,
2022-04-27,CH,391292794,29.80504804,4,0,0,0,0,
2022-05-28,CH,391292794,134.9321219,11,1,0,0,0,
2022-02-09,CH,391292794,37.5997976,6,0,0,0,0,
2022-03-16,CH,391292794,79.57989,19,1,0,0,0,
2022-05-30,CH,391292794,73.5535838,2,1,0,0,0,
2022-04-25,GB,391180926,236.5087124,50,2,0,0,0,
2022-02-09,GB,391180926,130.6062434,13,1,0,0,0,
2022-05-11,GB,391180926,48.564138,14,1,0,0,0,
2022-03-11,GB,391180926,217.7088136,2,2,2,2,2,
2022-05-19,GB,391180926,97.07386104,15,1,0,0,0,
2022-01-13,GB,391180926,41.2319054,9,0,0,0,0,
2022-04-12,GB,21127704718,570.866681,34,6,1,0,0,
2022-05-11,GB,6476940146,3384.814855,271,34,4,1,0,
2022-03-31,GB,6476940146,1576.353932,284,16,1,0,0,
2022-02-28,GB,6476940146,2452.005871,343,25,2,0,0,
2022-05-27,GB,20774689177,69.2685128,21,1,0,0,0,
2022-01-24,GB,20774689177,73.4991702,14,1,0,0,0,
2022-05-22,GB,20774689177,238.943721,41,2,0,0,0,
2022-01-19,GB,20774689177,14.5148278,1,0,0,0,0,
2022-01-19,IE,16792023515,67.8401558,14,1,0,0,0,
2022-04-13,IE,16792023515,299.6420918,12,3,1,0,0,
2022-03-13,IE,16792023515,295.7651228,41,3,0,0,0,
2022-01-30,IE,16792023515,249.0510472,25,3,0,0,0,
2022-04-15,IE,16792023515,352.8313858,25,4,1,0,0,
2022-05-19,IE,16792023515,168.3556784,5,2,1,0,0,
2022-05-25,CH,391292795,0,0,0,0,0,0,
2022-02-17,CH,391292795,14.4740176,3,0,0,0,0,
2022-02-24,CH,391292795,20.2418592,4,0,0,0,0,
2022-02-05,GB,120203990416490698,417.080244,42,4,0,0,0,
2022-02-04,GB,120203990416490698,436.5603101,13,4,1,0,0,
2022-02-20,GB,20589784451,48.020002,14,0,0,0,0,
2022-04-04,GB,20589784451,30.6620636,5,0,0,0,0,
2022-04-02,GB,20589784451,34.1853442,2,0,0,0,0,
2022-02-27,GB,20589784451,279.5226632,42,3,0,0,0,
2022-01-12,GB,20589784451,12.3518872,0,0,0,0,0,
2022-01-22,unknown,391019869,326.8080802,49,3,0,0,0,
2022-04-12,GB,391019869,618.27453,31,6,1,0,0,
2022-04-28,GB,391019869,331.7053056,20,3,1,0,0,
2022-04-25,GB,391019869,825.2230542,157,8,0,0,0,
2022-03-20,GB,391019869,712.7229362,78,7,1,0,0,
2022-03-26,GB,391019869,707.3768,212,7,0,0,0,
2022-01-07,GB,391019869,140.3734846,29,1,0,0,0,
2022-04-27,GB,391019869,297.8600464,83,3,0,0,0,
2022-02-26,GB,20589784451,27.8325564,5,0,0,0,0,
2022-03-02,CH,13125904745,491.422825,69,5,0,0,0,
2022-05-24,CH,13125904745,364.503103,33,4,0,0,0,
2022-05-15,CH,13125904745,179.8505514,9,2,0,0,0,
2022-05-10,CH,13125904745,167.6074914,35,2,0,0,0,
2022-05-18,CH,21151146713,27.6682627,2,0,0,0,0,
2022-05-17,IE,21182413864,73.8392552,16,1,0,0,0,
2022-04-29,IE,12250462467,653.2609662,20,7,2,1,0,
2022-05-06,IE,12250462467,436.4298099,87,4,0,0,0,
2022-05-28,IE,12250462467,646.9462067,123,6,0,0,0,
2022-03-25,IE,12250462467,480.0875729,38,5,1,0,0,
2022-03-26,IE,12250462467,501.2413782,70,5,0,0,0,
2022-02-28,IE,12250462467,641.7602437,193,6,0,0,0,
2022-04-21,GB,21082539491,1341.088221,349,13,1,0,0,
2022-04-17,GB,21082539491,1180.672111,59,12,2,0,0,
2022-02-08,GB,15846715387,106.5554322,21,1,0,0,0,
2022-04-01,GB,15846715387,21.1124768,4,0,0,0,0,
2022-04-21,GB,15846715387,8.3252808,2,0,0,0,0,
2022-03-23,GB,15846715387,37.8038486,11,0,0,0,0,
2022-05-13,CH,120211150575530066,342.683248,82,3,0,0,0,
2022-05-13,GB,20475519552,261.2690769,24,3,0,0,0,
2022-05-21,GB,20475519552,408.9367835,119,4,2,0,0,
2022-03-26,GB,20475519552,184.7123821,17,2,0,0,0,
2022-05-17,IE,391281264,162.6694572,49,2,0,0,0,
2022-03-30,IE,391281264,13.05926264,1,0,0,0,0,
2022-03-19,IE,391281264,23.601899,3,0,0,0,0,
2022-03-24,GB,120204410141090698,19.6433096,6,0,0,0,0,
2022-01-27,GB,18461205812,919.521823,138,9,1,0,0,
2022-05-06,GB,18461205812,1130.868121,317,11,0,0,0,
2022-03-11,GB,18461205812,2370.193232,308,24,2,0,0,
2022-04-04,GB,18461205812,779.7353346,179,8,0,0,0,
2022-01-06,GB,18461205812,739.4672206,67,7,1,0,0,
2022-01-18,GB,18461205812,1231.720695,49,12,3,1,0,
2022-03-14,GB,18461205812,1850.383142,481,f,1,0,0,
2022-03-02,GB,18461205812,1668.335922,217,17,1,0,0,
2022-05-30,GB,20703348185,0,0,0,0,0,0,
2022-03-05,GB,20703348185,270.4764022,24,3,0,0,0,
2022-03-28,GB,20703348185,72.0163996,6,1,0,0,0,
2022-04-30,GB,20703348185,2.0541134,1,0,0,0,0,
2022-02-16,GB,20703348185,210.036496,53,2,0,0,0,
2022-04-17,GB,20703348185,10.1481364,2,0,0,0,0,
2022-01-02,ES,19678441368,1.6460114,0,0,0,0,0,
2022-01-08,ES,19678441368,1.3535383,0,0,0,0,0,
2022-05-06,ES,19678441368,9.4951732,0,0,0,0,0,
2022-01-15,ES,19678441368,2.516629,1,0,0,0,0,
2022-02-18,ES,19678441368,2.4214052,0,0,0,0,0,
2022-03-19,ES,19678441368,2.6934732,0,0,0,0,0,
2022-05-18,GB,16335200574,1020.037346,102,10,1,0,0,
2022-04-13,GB,16335200574,851.8857182,9,9,9,9,9,
2022-04-30,GB,16335200574,1121.192228,258,11,0,0,0,
2022-03-21,GB,20924620040,615.9483486,25,6,2,1,0,
2022-03-16,GB,120203990006170698,679.2177593,75,7,1,0,0,
2022-02-11,GB,120203990006170698,435.02313,78,4,0,0,0,
2022-03-08,GB,21077107130,251.9824792,48,3,0,0,0,
2022-05-19,ES,21250221815,235.1983608,31,2,0,0,0,
2022-05-29,ES,21250221815,241.8434666,65,2,0,0,0,
2022-05-04,ES,21250221815,16.0656154,1,0,0,0,0,
2022-04-16,CH,16820221869,57.1750902,17,1,0,0,0,
2022-05-16,CH,16820221869,75.4716632,9,1,0,0,0,
2022-05-22,CH,16820221869,84.1778392,13,1,0,0,0,
2022-04-12,IE,21018817119,7.533834988,1,0,0,0,0,
2022-05-08,IE,21018817119,6.128201107,0,0,0,0,0,
2022-02-22,IE,21018817119,174.5135989,52,2,0,0,0,
2022-03-08,GB,21005578238,0,0,0,0,0,0,
2022-03-06,GB,21005578238,0,0,0,0,0,0,
2022-05-19,ES,17300002700,6.171363335,0,0,0,0,0,
2022-05-29,ES,120211151482640066,338.9967294,41,3,0,0,0,
2022-05-02,GB,16335307917,52.6995716,3,1,0,0,0,
2022-05-26,GB,16335307917,89.4151482,17,1,0,0,0,
2022-01-14,GB,16335307917,60.9976456,5,1,0,0,0,
2022-01-13,GB,16335307917,125.1920902,16,1,0,0,0,
